"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"4418",2016,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","24 ","0442","MQ-4 Triton","C","Advance Procurement (CY)","24 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,54577,NA,NA,NA,0
"4419",2016,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","25 ","0443","MQ-8 UAV","A","Weapon System Cost","25 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,120020,NA,NA,NA,2
"4420",2016,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","26 ","0444","STUASL0 UAV","A","Weapon System Cost","26 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,3450,NA,NA,NA,0
"4421",2016,"1506N","Aircraft Procurement, Navy","NAVY","04","Other Aircraft","01","Other Aircraft","27 ","0465","Other Support Aircraft","A","Weapon System Cost","27 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4422",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","28 ","0511","EA-6 Series","A","Weapon System Cost","28 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,9799,NA,NA,NA,0
"4423",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","29 ","0513","AEA Systems","A","Weapon System Cost","29 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,23151,NA,NA,NA,0
"4424",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","30 ","0514","AV-8 Series","A","Weapon System Cost","30 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,41890,NA,NA,NA,0
"4425",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","31 ","0522","Adversary","A","Weapon System Cost","31 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,5816,NA,NA,NA,0
"4426",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","32 ","0525","F-18 Series","A","Weapon System Cost","32 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,978756,NA,NA,NA,0
"4427",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","33 ","0526","H-46 Series","A","Weapon System Cost","33 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4428",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","34 ","0528","H-53 Series","A","Weapon System Cost","34 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,46887,NA,NA,NA,0
"4429",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","35 ","0530","SH-60 Series","A","Weapon System Cost","35 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,107728,NA,NA,NA,0
"4430",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","36 ","0532","H-1 Series","A","Weapon System Cost","36 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,42315,NA,NA,NA,0
"4431",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","37 ","0537","EP-3 Series","A","Weapon System Cost","37 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,41784,NA,NA,NA,0
"4432",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","38 ","0538","P-3 Series","A","Weapon System Cost","38 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,3067,NA,NA,NA,0
"4433",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","39 ","0544","E-2 Series","A","Weapon System Cost","39 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,20741,NA,NA,NA,0
"4434",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","40 ","0549","Trainer A/C Series","A","Weapon System Cost","40 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,27980,NA,NA,NA,0
"4435",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","41 ","0556","C-2A","A","Weapon System Cost","41 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,8157,NA,NA,NA,0
"4436",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","42 ","0560","C-130 Series","A","Weapon System Cost","42 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,70335,NA,NA,NA,0
"4437",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","43 ","0561","FEWSG","A","Weapon System Cost","43 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,633,NA,NA,NA,0
"4438",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","44 ","0562","Cargo/Transport A/C Series","A","Weapon System Cost","44 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,8916,NA,NA,NA,0
"4439",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","45 ","0564","E-6 Series","A","Weapon System Cost","45 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,185253,NA,NA,NA,0
"4440",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","46 ","0566","Executive Helicopters Series","A","Weapon System Cost","46 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,76138,NA,NA,NA,0
"4441",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","47 ","0567","Special Project Aircraft","A","Weapon System Cost","47 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,23702,NA,NA,NA,0
"4442",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","48 ","0569","T-45 Series","A","Weapon System Cost","48 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,105439,NA,NA,NA,0
"4443",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","49 ","0570","Power Plant Changes","A","Weapon System Cost","49 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,9917,NA,NA,NA,0
"4444",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","50 ","0571","JPATS Series","A","Weapon System Cost","50 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,13537,NA,NA,NA,0
"4445",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","51 ","0576","Common ECM Equipment","A","Weapon System Cost","51 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,131732,NA,NA,NA,0
"4446",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","52 ","0577","Common Avionics Changes","A","Weapon System Cost","52 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,202745,NA,NA,NA,0
"4447",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","53 ","0581","Common Defensive Weapon System","A","Weapon System Cost","53 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,3062,NA,NA,NA,0
"4448",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","54 ","0582","ID Systems","A","Weapon System Cost","54 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,48206,NA,NA,NA,0
"4449",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","55 ","0586","P-8 Series","A","Weapon System Cost","55 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,28492,NA,NA,NA,0
"4450",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","56 ","0587","MAGTF EW for Aviation","A","Weapon System Cost","56 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,7680,NA,NA,NA,0
"4451",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","57 ","0588","MQ-8 Series","A","Weapon System Cost","57 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,22464,NA,NA,NA,0
"4452",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","58 ","0589","RQ-7 Series","A","Weapon System Cost","58 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,3773,NA,NA,NA,0
"4453",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","59 ","0590","V-22 (Tilt/Rotor  ACFT) Osprey","A","Weapon System Cost","59 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,121208,NA,NA,NA,0
"4454",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","60 ","0592","F-35 STOVL Series","A","Weapon System Cost","60 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,256106,NA,NA,NA,0
"4455",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","61 ","0593","F-35 CV Series","A","Weapon System Cost","61 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,68527,NA,NA,NA,0
"4456",2016,"1506N","Aircraft Procurement, Navy","NAVY","05","Modification of Aircraft","01","Modification of Aircraft","62 ","0595","QRC","A","Weapon System Cost","62 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,6885,NA,NA,NA,0
"4457",2016,"1506N","Aircraft Procurement, Navy","NAVY","06","Aircraft Spares and Repair Parts","01","Aircraft Spares and Repair Parts","63 ","0605","Spares and Repair Parts","A","Weapon System Cost","63 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,1563515,NA,NA,NA,0
"4458",2016,"1506N","Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","01","Aircraft Support Equip & Facilities","64 ","0705","Common Ground Equipment","A","Weapon System Cost","64 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,450959,NA,NA,NA,0
"4459",2016,"1506N","Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","01","Aircraft Support Equip & Facilities","65 ","0715","Aircraft Industrial Facilities","A","Weapon System Cost","65 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,24010,NA,NA,NA,0
"4460",2016,"1506N","Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","01","Aircraft Support Equip & Facilities","66 ","0720","War Consumables","A","Weapon System Cost","66 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,42012,NA,NA,NA,0
"4461",2016,"1506N","Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","01","Aircraft Support Equip & Facilities","67 ","0725","Other Production Charges","A","Weapon System Cost","67 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,2455,NA,NA,NA,0
"4462",2016,"1506N","Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","01","Aircraft Support Equip & Facilities","68 ","0735","Special Support Equipment","A","Weapon System Cost","68 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,50859,NA,NA,NA,0
"4463",2016,"1506N","Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","01","Aircraft Support Equip & Facilities","69 ","0740","First Destination Transportation","A","Weapon System Cost","69 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,1801,NA,NA,NA,0
"4464",2016,"1506N","Aircraft Procurement, Navy","NAVY","07","Aircraft Support Equip & Facilities","01","Aircraft Support Equip & Facilities","70 ","0790","Cancelled Account Adjustments","A","Weapon System Cost","70 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4465",2016,"1507N","Weapons Procurement, Navy","NAVY","01","Ballistic Missiles","02","Modification of Missiles","1  ","1250","Trident II Mods","A","Weapon System Cost","1  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,1099064,NA,NA,NA,0
"4466",2016,"1507N","Weapons Procurement, Navy","NAVY","01","Ballistic Missiles","03","Support Equipment & Facilities","2  ","1350","Missile Industrial Facilities","A","Weapon System Cost","2  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,7748,NA,NA,NA,0
"4467",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","01","Strategic Missiles","3  ","2101","Tomahawk","A","Weapon System Cost","3  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,184814,NA,NA,NA,100
"4468",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","4  ","2206","AMRAAM","A","Weapon System Cost","4  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,192873,NA,NA,NA,167
"4469",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","5  ","2209","Sidewinder","A","Weapon System Cost","5  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,96427,NA,NA,NA,227
"4470",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","6  ","2230","JSOW","A","Weapon System Cost","6  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,21419,NA,NA,NA,0
"4471",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","7  ","2234","Standard Missile","A","Weapon System Cost","7  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,435352,NA,NA,NA,113
"4472",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","8  ","2242","Ram","A","Weapon System Cost","8  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,80826,NA,NA,NA,90
"4473",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","9  ","2254","Hellfire","A","Weapon System Cost","9  ","Add","U",2016,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4474",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","10 ","2255","Laser Maverick","A","Weapon System Cost","10 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"4475",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","11 ","2264","Stand off Precision Guided Munitions (SOPGM)","A","Weapon System Cost","11 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,4265,NA,NA,NA,27
"4476",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","12 ","2280","Aerial Targets","A","Weapon System Cost","12 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,40792,NA,NA,NA,0
"4477",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","02","Tactical Missiles","13 ","2290","Other Missile Support","A","Weapon System Cost","13 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,3335,NA,NA,NA,0
"4478",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","03","Modification of Missiles","14 ","2307","ESSM","A","Weapon System Cost","14 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,44440,NA,NA,NA,30
"4479",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","03","Modification of Missiles","15 ","2307","ESSM","C","Advance Procurement (CY)","15 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,54462,NA,NA,NA,0
"4480",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","03","Modification of Missiles","16 ","2327","Harm Mods","A","Weapon System Cost","16 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,122298,NA,NA,NA,0
"4481",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","04","Support Equipment & Facilities","17 ","2420","Weapons Industrial Facilities","A","Weapon System Cost","17 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,2397,NA,NA,NA,0
"4482",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","04","Support Equipment & Facilities","18 ","2433","Fleet Satellite Comm Follow-On","A","Weapon System Cost","18 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,39932,NA,NA,NA,0
"4483",2016,"1507N","Weapons Procurement, Navy","NAVY","02","Other Missiles","05","Ordnance Support Equipment","19 ","2500","Ordnance Support Equipment","A","Weapon System Cost","19 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,57641,NA,NA,NA,0
"4484",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","01","Torpedoes and Related Equip","20 ","3113","SSTD","A","Weapon System Cost","20 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,7380,NA,NA,NA,0
"4485",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","01","Torpedoes and Related Equip","21 ","3117","MK-48 Torpedo","A","Weapon System Cost","21 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,65611,NA,NA,NA,8
"4486",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","01","Torpedoes and Related Equip","22 ","3141","ASW Targets","A","Weapon System Cost","22 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,6912,NA,NA,NA,0
"4487",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","02","Mod of Torpedoes and Related Equip","23 ","3215","MK-54 Torpedo Mods","A","Weapon System Cost","23 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,113219,NA,NA,NA,0
"4488",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","02","Mod of Torpedoes and Related Equip","24 ","3225","MK-48 Torpedo ADCAP Mods","A","Weapon System Cost","24 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,63317,NA,NA,NA,0
"4489",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","02","Mod of Torpedoes and Related Equip","25 ","3231","Quickstrike Mine","A","Weapon System Cost","25 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,13254,NA,NA,NA,0
"4490",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","03","Support Equipment","26 ","3301","Torpedo Support Equipment","A","Weapon System Cost","26 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,67701,NA,NA,NA,0
"4491",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","03","Support Equipment","27 ","3302","ASW Range Support","A","Weapon System Cost","27 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,3699,NA,NA,NA,0
"4492",2016,"1507N","Weapons Procurement, Navy","NAVY","03","Torpedoes and Related Equipment","04","Destination Transportation","28 ","2410","First Destination Transportation","A","Weapon System Cost","28 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,3342,NA,NA,NA,0
"4493",2016,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","01","Guns and Gun Mounts","29 ","4129","Small Arms and Weapons","A","Weapon System Cost","29 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,11937,NA,NA,NA,0
"4494",2016,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification of Guns and Gun Mounts","30 ","4205","CIWS Mods","A","Weapon System Cost","30 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,53147,NA,NA,NA,0
"4495",2016,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification of Guns and Gun Mounts","31 ","4206","Coast Guard Weapons","A","Weapon System Cost","31 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,19022,NA,NA,NA,0
"4496",2016,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification of Guns and Gun Mounts","32 ","4217","Gun Mount Mods","A","Weapon System Cost","32 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,67980,NA,NA,NA,0
"4497",2016,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","02","Modification of Guns and Gun Mounts","33 ","4225","Airborne Mine Neutralization Systems","A","Weapon System Cost","33 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,19823,NA,NA,NA,0
"4498",2016,"1507N","Weapons Procurement, Navy","NAVY","04","Other Weapons","04","Other","34 ","4500","Cancelled Account Adjustments","A","Weapon System Cost","34 ","Add","U",2016,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
