"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivity","BudgetSubActivityTitle","IncludeInTOA","AddOrNonAdd","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"936",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","Y","U",2015,"Total",NA,1681,NA,NA,NA
"937",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","Y","U",2015,"Total",NA,401,NA,NA,NA
"938",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2015,"Total",NA,125804,NA,NA,NA
"939",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2015,"Total",NA,239006,NA,NA,NA
"940",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2015,"Total",NA,393846,NA,NA,NA
"941",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2015,"Total",NA,13785,NA,NA,NA
"942",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","Y","U",2015,"Total",NA,58794,NA,NA,NA
"943",2016,"3700F","Reserve Personnel, Air Force","AF","01","Reserve Component Training and Support","130","Other Programs (Admin & Support)","Y","Add","Y","U",2015,"Total",NA,5038,NA,NA,NA
"944",2016,"1008F","MEDICARE - Retiree Health Care Contribution, AF RES","AF","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Air Force","Y","Add","Y","U",2015,"Total",NA,127214,NA,NA,NA
"945",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2015,"Total",NA,913691,NA,NA,NA
"946",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2015,"Total",NA,116178,NA,NA,NA
"947",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","Y","U",2015,"Total",NA,5384,NA,NA,NA
"948",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2015,"Total",NA,243888,NA,NA,NA
"949",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2015,"Total",NA,171116,NA,NA,NA
"950",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2015,"Total",NA,1655552,NA,NA,NA
"951",2016,"3850F","National Guard Personnel, Air Force","AF","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2015,"Total",NA,17794,NA,NA,NA
"952",2016,"1009F","MEDICARE - Retiree Health Care Contribution, AF GUARD","AF","01","Health Care Contribution - Reserve Component","300","National Guard Personnel, Air Force","Y","Add","Y","U",2015,"Total",NA,216969,NA,NA,NA
"953",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,6926625
"954",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,2172454
"955",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,2231910
"956",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,293794
"957",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,81079
"958",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,365582
"959",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,261520
"960",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,210860
"961",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,527824
"962",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,12668528
"963",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,3973957
"964",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,4811937
"965",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,92964
"966",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,435630
"967",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","095","Allowances","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,849699
"968",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","100","Separation Pay","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,445315
"969",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","105","Social Security Tax","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,969143
"970",2016,"2010A","Military Personnel, Army","ARMY","03","Pay And Allowances Of Cadets","110","Academy Cadets","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,80323
"971",2016,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,1304526
"972",2016,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,514155
"973",2016,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,893
"974",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,167227
"975",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,143955
"976",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,401690
"977",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,714937
"978",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,304443
"979",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,4234
"980",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,11333
"981",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,39186
"982",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,717
"983",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,1301
"984",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,39000
"985",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,201052
"986",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,4620
"987",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,589
"988",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,4814
"989",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","212","Reserve Income Replacement Program","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,0
"990",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,105
"991",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,0
"992",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,111929
"993",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,28140
"994",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","219","Traumatic Injury Protection Coverage (T-SGLI)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,0
"995",2016,"2010A","Military Personnel, Army","ARMY","","Less Reimbursables","","Less Reimbursables","N","Add","N","U",2016,"Base",NA,NA,NA,NA,-267242
"996",2016,"1004A","MEDICARE - Retiree Health Care Contribution, A","ARMY","01","Health Care Contribution - Officers","300","Military Personnel, Army","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,350256
"997",2016,"1004A","MEDICARE - Retiree Health Care Contribution, A","ARMY","02","Health Care Contribution - Enlisted","300","Military Personnel, Army","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,1434951
"998",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,1543361
"999",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,44492
"1000",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,234314
"1001",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,13326
"1002",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,320
"1003",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,215951
"1004",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,294460
"1005",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,2066663
"1006",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,18380
"1007",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,59606
"1008",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","130","Other Programs (Admin & Support)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,60101
"1009",2016,"1005A","MEDICARE - Retiree Health Care Contribution, A RES","ARMY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Army","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,333193
"1010",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,2606347
"1011",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,526051
"1012",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,41411
"1013",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,471330
"1014",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,571720
"1015",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,3690407
"1016",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,34866
"1017",2016,"1006A","MEDICARE - Retiree Health Care Contribution, A GUARD","ARMY","01","Health Care Contribution - Reserve Component","300","National Guard Personnel, Army","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,587903
"1018",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,4116138
"1019",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,1290301
"1020",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,1523673
"1021",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,172082
"1022",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,132555
"1023",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,437248
"1024",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,149026
"1025",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,42355
"1026",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,313642
"1027",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","060","Basic Pay","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,8822897
"1028",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","065","Retired Pay Accrual","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,2769263
"1029",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","080","Basic Allowance for Housing","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,4118156
"1030",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","085","Incentive Pays","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,104910
"1031",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","090","Special Pays","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,779276
"1032",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","095","Allowances","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,630672
"1033",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","100","Separation Pay","Y","Add","Y","U",2016,"Base",NA,NA,NA,NA,156500
